HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~SUB_ACCT_NBR::VARCHAR~&~	~&~FIN_OBJECT_CD::VARCHAR~&~	~&~FIN_SUB_OBJ_CD::VARCHAR~&~	~&~CURR_BDLN_BAL_AMT::DECIMAL~&~	~&~ACLN_ACTLS_BAL_AMT::DECIMAL~&~	~&~ACLN_ENCUM_BAL_AMT::DECIMAL~&~	~&~TIMESTAMP::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'4055'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'1352.93'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'4061'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'3061.75'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'4086'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'14.38'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'4089'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'2531.18'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'4110'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'596.43'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'4166'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'125.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'4301'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'4.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'4308'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'390.26'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'4500'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'450.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'4502'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'1041.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'4535'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'3455.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'4690'~&~	~&~'---'~&~	~&~'39300.00'~&~	~&~'72.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'4802'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'1777.41'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'4938'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'873.95'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'5000'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'3519.85'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'5027'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'24.49'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'5200'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'1456.94'~&~	~&~'2858.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'5215'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'8146.90'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'35417.24'~&~	~&~'21798.83'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'5610'~&~	~&~'---'~&~	~&~'2508.00'~&~	~&~'6308.69'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'5820'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'88896.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'5821'~&~	~&~'---'~&~	~&~'393821.00'~&~	~&~'109259.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'5870'~&~	~&~'---'~&~	~&~'90011.50'~&~	~&~'33042.19'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'5880'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'28686.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'6080'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'281.96'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'6100'~&~	~&~'---'~&~	~&~'9600.00'~&~	~&~'11074.26'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'6180'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'909.15'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'8000'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'-21586.44'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'9041'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'8146.90'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'-----'~&~	~&~'9899'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'-29987.74'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'1133'~&~	~&~'---'~&~	~&~'215115.00'~&~	~&~'68291.93'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'2008'~&~	~&~'---'~&~	~&~'94539.00'~&~	~&~'22253.80'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'2010'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'25544.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'2350'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'7200.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'2370'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'1440.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'4013'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'95.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'4035'~&~	~&~'---'~&~	~&~'836.00'~&~	~&~'695.07'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'4055'~&~	~&~'---'~&~	~&~'500.00'~&~	~&~'258.25'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'4061'~&~	~&~'---'~&~	~&~'1260.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'4301'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'0.80'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'4308'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'2.44'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'4616'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'251.33'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'4670'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'10.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'4723'~&~	~&~'---'~&~	~&~'1700.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'4938'~&~	~&~'---'~&~	~&~'8533.00'~&~	~&~'193.19'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'5000'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'25.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'5027'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'90.09'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'5200'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'95.38'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'5400'~&~	~&~'---'~&~	~&~'2316.00'~&~	~&~'1588.95'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'65115.00'~&~	~&~'34885.85'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'5600'~&~	~&~'---'~&~	~&~'25336.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'5610'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'478.20'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'5625'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'5401.20'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'5760'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'3345.82'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'5772'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'2759.44'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'6100'~&~	~&~'---'~&~	~&~'5000.00'~&~	~&~'1273.42'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'7030'~&~	~&~'---'~&~	~&~'9980.00'~&~	~&~'10985.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'8000'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'-40302.75'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'9050'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'10277.55'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'-----'~&~	~&~'9899'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'-50364.05'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'CS001'~&~	~&~'1699'~&~	~&~'---'~&~	~&~'75797.00'~&~	~&~'17948.61'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'CS001'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'54875.00'~&~	~&~'13072.50'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'CS001'~&~	~&~'5600'~&~	~&~'---'~&~	~&~'20922.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'CS001'~&~	~&~'5625'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'1477.17'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'CS001'~&~	~&~'5760'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'915.12'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631636'~&~	~&~'CS001'~&~	~&~'5772'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'2483.82'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'1133'~&~	~&~'---'~&~	~&~'295525.00'~&~	~&~'65177.28'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'2008'~&~	~&~'---'~&~	~&~'67323.00'~&~	~&~'21000.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'2300'~&~	~&~'---'~&~	~&~'40789.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'2388'~&~	~&~'---'~&~	~&~'19800.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'3000'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'1082.05'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'3500'~&~	~&~'---'~&~	~&~'1605.00'~&~	~&~'2578.50'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'4035'~&~	~&~'---'~&~	~&~'32535.00'~&~	~&~'900.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'4055'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'378.05'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'4301'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'16.35'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'4308'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'14.33'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'4938'~&~	~&~'---'~&~	~&~'7206.00'~&~	~&~'5557.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'5000'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'6.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'5027'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'36.29'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'5200'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'1639.64'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'5215'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'11546.08'~&~	~&~'359.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'5315'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'4502.04'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'5400'~&~	~&~'---'~&~	~&~'5289.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'95525.00'~&~	~&~'27821.54'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'5600'~&~	~&~'---'~&~	~&~'13900.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'5625'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'2373.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'5760'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'1545.73'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'5772'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'2604.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'5810'~&~	~&~'---'~&~	~&~'5553.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'6100'~&~	~&~'---'~&~	~&~'6000.00'~&~	~&~'415.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'8000'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'-4641.98'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'9041'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'9180.16'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'9050'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'5016.18'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'-----'~&~	~&~'9899'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'-18832.32'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'CS001'~&~	~&~'1699'~&~	~&~'---'~&~	~&~'11346.00'~&~	~&~'15128.10'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'CS001'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'8264.00'~&~	~&~'11018.20'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'CS001'~&~	~&~'5600'~&~	~&~'---'~&~	~&~'3082.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'CS001'~&~	~&~'5625'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'1245.10'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'CS001'~&~	~&~'5760'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'771.30'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'CS001'~&~	~&~'5772'~&~	~&~'---'~&~	~&~'0.00'~&~	~&~'2093.50'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631638'~&~	~&~'-----'~&~	~&~'1133'~&~	~&~'---'~&~	~&~'502503.18'~&~	~&~'194041.38'~&~	~&~'0.00'~&~	~&~'1158206400000'~&~	~&~]RECORD
