HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~SUB_ACCT_NBR::VARCHAR~&~	~&~FIN_OBJECT_CD::VARCHAR~&~	~&~FIN_SUB_OBJ_CD::VARCHAR~&~	~&~FIN_BALANCE_TYP_CD::VARCHAR~&~	~&~FIN_OBJ_TYP_CD::VARCHAR~&~	~&~POSITION_NBR::VARCHAR~&~	~&~EMPLID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ACLN_ANNL_BAL_AMT::DECIMAL~&~	~&~FIN_BEG_BAL_LN_AMT::DECIMAL~&~	~&~CONTR_GR_BB_AC_AMT::DECIMAL~&~	~&~MO1_ACCT_LN_AMT::DECIMAL~&~	~&~MO2_ACCT_LN_AMT::DECIMAL~&~	~&~MO3_ACCT_LN_AMT::DECIMAL~&~	~&~MO4_ACCT_LN_AMT::DECIMAL~&~	~&~MO5_ACCT_LN_AMT::DECIMAL~&~	~&~MO6_ACCT_LN_AMT::DECIMAL~&~	~&~MO7_ACCT_LN_AMT::DECIMAL~&~	~&~MO8_ACCT_LN_AMT::DECIMAL~&~	~&~MO9_ACCT_LN_AMT::DECIMAL~&~	~&~MO10_ACCT_LN_AMT::DECIMAL~&~	~&~MO11_ACCT_LN_AMT::DECIMAL~&~	~&~MO12_ACCT_LN_AMT::DECIMAL~&~	~&~MO13_ACCT_LN_AMT::DECIMAL~&~	~&~TIMESTAMP::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631646'~&~	~&~'INST1'~&~	~&~'2010'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'EX'~&~	~&~'00001185'~&~	~&~'0000001234'~&~	~&~'531CC9D0FDBF6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'149.51'~&~	~&~'-149.51'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631646'~&~	~&~'INST1'~&~	~&~'5625'~&~	~&~'---'~&~	~&~'A2'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0FDC06831E0404F8189D83280'~&~	~&~'1'~&~	~&~'-174.28'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'-174.28'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631646'~&~	~&~'INST1'~&~	~&~'5625'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0FDC16831E0404F8189D83280'~&~	~&~'1'~&~	~&~'366.86'~&~	~&~'0.00'~&~	~&~'173.86'~&~	~&~'96.29'~&~	~&~'96.29'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'174.28'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631646'~&~	~&~'INST1'~&~	~&~'5625'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'EX'~&~	~&~'MTFRING'~&~	~&~'0000000001'~&~	~&~'531CC9D0FDC26831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'20.93'~&~	~&~'-20.93'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631646'~&~	~&~'INST1'~&~	~&~'5760'~&~	~&~'---'~&~	~&~'A2'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0FDC36831E0404F8189D83280'~&~	~&~'1'~&~	~&~'-98.03'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'-98.03'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631646'~&~	~&~'INST1'~&~	~&~'5760'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0FDC46831E0404F8189D83280'~&~	~&~'1'~&~	~&~'195.15'~&~	~&~'0.00'~&~	~&~'97.80'~&~	~&~'48.56'~&~	~&~'48.56'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'98.03'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631646'~&~	~&~'INST1'~&~	~&~'5760'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'EX'~&~	~&~'MTFRING'~&~	~&~'0000000001'~&~	~&~'531CC9D0FDC56831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'10.56'~&~	~&~'-10.56'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631647'~&~	~&~'-----'~&~	~&~'5821'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00003272'~&~	~&~'0000029064'~&~	~&~'531CC9D0FDC66831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'42648.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'2008'~&~	~&~'---'~&~	~&~'A2'~&~	~&~'EX'~&~	~&~'00005496'~&~	~&~'0000207380'~&~	~&~'531CC9D0FDC76831E0404F8189D83280'~&~	~&~'1'~&~	~&~'2675.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'2675.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'2008'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00005496'~&~	~&~'0000207380'~&~	~&~'531CC9D0FDC96831E0404F8189D83280'~&~	~&~'1'~&~	~&~'-2675.00'~&~	~&~'0.00'~&~	~&~'29195.60'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'-2675.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'2008'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00022783'~&~	~&~'0000004301'~&~	~&~'531CC9D0FDC86831E0404F8189D83280'~&~	~&~'1'~&~	~&~'26666.70'~&~	~&~'0.00'~&~	~&~'25939.43'~&~	~&~'2666.67'~&~	~&~'2666.67'~&~	~&~'2666.67'~&~	~&~'2666.67'~&~	~&~'2666.67'~&~	~&~'2666.67'~&~	~&~'2666.67'~&~	~&~'2666.67'~&~	~&~'2666.67'~&~	~&~'2666.67'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'2008'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00024059'~&~	~&~'0000210435'~&~	~&~'531CC9D0FDCA6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'19170.02'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'2008'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'EX'~&~	~&~'00022783'~&~	~&~'0000004301'~&~	~&~'531CC9D0FDCB6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'5333.34'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'29333.37'~&~	~&~'-2666.67'~&~	~&~'-2666.67'~&~	~&~'-2666.67'~&~	~&~'-2666.67'~&~	~&~'-2666.67'~&~	~&~'-2666.67'~&~	~&~'-2666.67'~&~	~&~'-2666.67'~&~	~&~'-2666.67'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'2010'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00001185'~&~	~&~'0000207380'~&~	~&~'531CC9D0FDCC6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'22352.78'~&~	~&~'0.00'~&~	~&~'106680.80'~&~	~&~'11176.39'~&~	~&~'11176.39'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'2010'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'EX'~&~	~&~'00001185'~&~	~&~'0000207380'~&~	~&~'531CC9D0FDCD6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'2915.58'~&~	~&~'-2915.58'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'2300'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00001833'~&~	~&~'0000145664'~&~	~&~'531CC9D0FDCE6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1528.50'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'2350'~&~	~&~'---'~&~	~&~'A2'~&~	~&~'EX'~&~	~&~'00001833'~&~	~&~'0000145664'~&~	~&~'531CC9D0FDD06831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1650.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'-1650.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'2350'~&~	~&~'---'~&~	~&~'A2'~&~	~&~'EX'~&~	~&~'00001833'~&~	~&~'0000155575'~&~	~&~'531CC9D0FDCF6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1650.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'-1650.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'2350'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00001833'~&~	~&~'0000145664'~&~	~&~'531CC9D0FDD16831E0404F8189D83280'~&~	~&~'1'~&~	~&~'16500.00'~&~	~&~'0.00'~&~	~&~'29156.50'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'3300.00'~&~	~&~'0.00'~&~	~&~'1650.00'~&~	~&~'1650.00'~&~	~&~'3300.00'~&~	~&~'1650.00'~&~	~&~'1650.00'~&~	~&~'1650.00'~&~	~&~'1650.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'2350'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00001833'~&~	~&~'0000155575'~&~	~&~'531CC9D0FDD26831E0404F8189D83280'~&~	~&~'1'~&~	~&~'16500.00'~&~	~&~'0.00'~&~	~&~'36395.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'3300.00'~&~	~&~'0.00'~&~	~&~'1650.00'~&~	~&~'1650.00'~&~	~&~'3300.00'~&~	~&~'1650.00'~&~	~&~'1650.00'~&~	~&~'1650.00'~&~	~&~'1650.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'2350'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00001833'~&~	~&~'0000186634'~&~	~&~'531CC9D0FDD36831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'13410.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'2350'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'EX'~&~	~&~'00001833'~&~	~&~'0000145664'~&~	~&~'531CC9D0FDD46831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'8250.00'~&~	~&~'0.00'~&~	~&~'-1650.00'~&~	~&~'-1650.00'~&~	~&~'-1650.00'~&~	~&~'-1650.00'~&~	~&~'-1650.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'2350'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'EX'~&~	~&~'00001833'~&~	~&~'0000155575'~&~	~&~'531CC9D0FDD56831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'8250.00'~&~	~&~'0.00'~&~	~&~'-1650.00'~&~	~&~'-1650.00'~&~	~&~'-1650.00'~&~	~&~'-1650.00'~&~	~&~'-1650.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'2370'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00001185'~&~	~&~'0000145664'~&~	~&~'531CC9D0FDD86831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'4620.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'2370'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00001185'~&~	~&~'0000155575'~&~	~&~'531CC9D0FDD96831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'7600.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'2370'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00001185'~&~	~&~'0000186634'~&~	~&~'531CC9D0FDDA6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'2980.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'2370'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00023189'~&~	~&~'0000145664'~&~	~&~'531CC9D0FDD66831E0404F8189D83280'~&~	~&~'1'~&~	~&~'3057.00'~&~	~&~'0.00'~&~	~&~'1528.50'~&~	~&~'1528.50'~&~	~&~'1528.50'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'2370'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00023189'~&~	~&~'0000155575'~&~	~&~'531CC9D0FDD76831E0404F8189D83280'~&~	~&~'1'~&~	~&~'3057.00'~&~	~&~'0.00'~&~	~&~'1528.50'~&~	~&~'1528.50'~&~	~&~'1528.50'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'2370'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'EX'~&~	~&~'00023189'~&~	~&~'0000145664'~&~	~&~'531CC9D0FDDB6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'598.11'~&~	~&~'-598.11'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'2370'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'EX'~&~	~&~'00023189'~&~	~&~'0000155575'~&~	~&~'531CC9D0FDDC6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'598.11'~&~	~&~'-598.11'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'3000'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'ES'~&~	~&~'00002965'~&~	~&~'0000001662'~&~	~&~'531CC9D0FDDF6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'3000'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'ES'~&~	~&~'00002965'~&~	~&~'0000172971'~&~	~&~'531CC9D0FDDE6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'3000'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00002965'~&~	~&~'0000001662'~&~	~&~'531CC9D0FDE26831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1815.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'-----'~&~	~&~'3000'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00002965'~&~	~&~'0000172971'~&~	~&~'531CC9D0FDE16831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'483.16'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658350000'~&~	~&~]RECORD
