HEADER[~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ORG_AUTO_PO_LMT::DECIMAL~&~	~&~ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'KO'~&~	~&~'PHAR'~&~	~&~'24E6069F9195A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'PHP'~&~	~&~'24E6069F9196A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'PHYP'~&~	~&~'24E6069F9197A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'PHYS'~&~	~&~'24E6069F9198A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'PL'~&~	~&~'24E6069F9199A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'PMED'~&~	~&~'24E6069F919AA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'POR'~&~	~&~'24E6069F919BA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'PROF'~&~	~&~'24E6069F919CA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'PSY'~&~	~&~'24E6069F919DA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'PSYC'~&~	~&~'24E6069F919EA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'RCLN'~&~	~&~'24E6069F919FA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'READ'~&~	~&~'24E6069F91A0A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'RECP'~&~	~&~'24E6069F91A1A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'REGR'~&~	~&~'24E6069F91A2A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'RTVS'~&~	~&~'24E6069F91A3A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'SACT'~&~	~&~'24E6069F91A4A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'SAID'~&~	~&~'24E6069F91A5A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'SBSC'~&~	~&~'24E6069F91A6A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'SCS'~&~	~&~'24E6069F91A7A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'SHLE'~&~	~&~'24E6069F91A8A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'SOC'~&~	~&~'24E6069F91A9A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'SOCS'~&~	~&~'24E6069F91AAA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'SORG'~&~	~&~'24E6069F91ABA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'SPCH'~&~	~&~'24E6069F91ACA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'SPEA'~&~	~&~'24E6069F91ADA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'SPPG'~&~	~&~'24E6069F91AEA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'SPSH'~&~	~&~'24E6069F91AFA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'SSER'~&~	~&~'24E6069F91B0A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'SUMS'~&~	~&~'24E6069F91B1A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'SWTE'~&~	~&~'24E6069F91B2A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'SYSC'~&~	~&~'24E6069F91B3A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'TELC'~&~	~&~'24E6069F91B4A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'TELE'~&~	~&~'24E6069F91B5A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'UART'~&~	~&~'24E6069F91B6A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'UCRA'~&~	~&~'24E6069F91B7A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'UCRS'~&~	~&~'24E6069F91B8A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'UDIV'~&~	~&~'24E6069F91B9A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'ULIB'~&~	~&~'24E6069F91BAA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'UREL'~&~	~&~'24E6069F91BBA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'VCAF'~&~	~&~'24E6069F91BCA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'WEC'~&~	~&~'24E6069F91BDA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'ACCT'~&~	~&~'24E6069F91BEA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'ACSP'~&~	~&~'24E6069F91BFA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'ADMS'~&~	~&~'24E6069F91C0A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'AHLT'~&~	~&~'24E6069F91C1A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'ANTH'~&~	~&~'24E6069F91C2A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'ARSC'~&~	~&~'24E6069F91C3A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'AST'~&~	~&~'24E6069F91C4A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'BALS'~&~	~&~'24E6069F91C5A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'BI'~&~	~&~'24E6069F91C6A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'BOOK'~&~	~&~'24E6069F91C7A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'BUS'~&~	~&~'24E6069F91C8A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'CACA'~&~	~&~'24E6069F91C9A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'CART'~&~	~&~'24E6069F91CAA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'CHEM'~&~	~&~'24E6069F91CBA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'CIS'~&~	~&~'24E6069F91CCA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'CLT'~&~	~&~'24E6069F91CDA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'COAS'~&~	~&~'24E6069F91CEA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'CONF'~&~	~&~'24E6069F91CFA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'CSER'~&~	~&~'24E6069F91D0A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'CSP'~&~	~&~'24E6069F91D1A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'CTSD'~&~	~&~'24E6069F91D2A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'DATA'~&~	~&~'24E6069F91D3A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'DEBT'~&~	~&~'24E6069F91D4A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'DEDU'~&~	~&~'24E6069F91D5A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'DPIS'~&~	~&~'24E6069F91D6A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'ECON'~&~	~&~'24E6069F91D7A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'EDUC'~&~	~&~'24E6069F91D8A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'ENG'~&~	~&~'24E6069F91D9A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'EXEC'~&~	~&~'24E6069F91DAA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'FINA'~&~	~&~'24E6069F91DBA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'FINB'~&~	~&~'24E6069F91DCA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'FORN'~&~	~&~'24E6069F91DDA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'FREN'~&~	~&~'24E6069F91DEA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'GBS'~&~	~&~'24E6069F91DFA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'GENA'~&~	~&~'24E6069F91E0A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'GEOG'~&~	~&~'24E6069F91E1A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'GEOL'~&~	~&~'24E6069F91E2A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'GEOS'~&~	~&~'24E6069F91E3A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'GER'~&~	~&~'24E6069F91E4A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'GRAD'~&~	~&~'24E6069F91E5A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'HIM'~&~	~&~'24E6069F91E6A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'HIST'~&~	~&~'24E6069F91E7A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'HPSC'~&~	~&~'24E6069F91E8A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'INCO'~&~	~&~'24E6069F91E9A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'LIBR'~&~	~&~'24E6069F91EAA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'MATH'~&~	~&~'24E6069F91EBA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'MGMT'~&~	~&~'24E6069F91ECA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'MILS'~&~	~&~'24E6069F91EDA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'MINR'~&~	~&~'24E6069F91EEA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'MKTG'~&~	~&~'24E6069F91EFA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'NURS'~&~	~&~'24E6069F91F0A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'NW'~&~	~&~'24E6069F91F1A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'OACA'~&~	~&~'24E6069F91F2A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'PARK'~&~	~&~'24E6069F91F3A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'PART'~&~	~&~'24E6069F91F4A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'PD'~&~	~&~'24E6069F91F5A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'PDUP'~&~	~&~'24E6069F91F6A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'PHIL'~&~	~&~'24E6069F91F7A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'PHYP'~&~	~&~'24E6069F91F8A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'PHYS'~&~	~&~'24E6069F91F9A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'POLS'~&~	~&~'24E6069F91FAA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'PSY'~&~	~&~'24E6069F91FBA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'RADS'~&~	~&~'24E6069F91FCA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'REG'~&~	~&~'24E6069F91FDA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'REL'~&~	~&~'24E6069F91FEA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'RESP'~&~	~&~'24E6069F91FFA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'SACT'~&~	~&~'24E6069F9200A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'SAID'~&~	~&~'24E6069F9201A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'SOC'~&~	~&~'24E6069F9202A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'SOCW'~&~	~&~'24E6069F9203A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'SPAN'~&~	~&~'24E6069F9204A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'SPEA'~&~	~&~'24E6069F9205A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'SSER'~&~	~&~'24E6069F9206A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'SYSC'~&~	~&~'24E6069F9207A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'TELC'~&~	~&~'24E6069F9208A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'UCRA'~&~	~&~'24E6069F9209A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'UCRS'~&~	~&~'24E6069F920AA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'UDIV'~&~	~&~'24E6069F920BA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'UTEP'~&~	~&~'24E6069F920CA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'WKST'~&~	~&~'24E6069F920DA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'NW'~&~	~&~'WMNS'~&~	~&~'24E6069F920EA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'SB'~&~	~&~'AAIS'~&~	~&~'24E6069F920FA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'SB'~&~	~&~'ACAD'~&~	~&~'24E6069F9210A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'SB'~&~	~&~'ACCT'~&~	~&~'24E6069F9211A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'SB'~&~	~&~'ACP'~&~	~&~'24E6069F9212A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'SB'~&~	~&~'ACPJ'~&~	~&~'24E6069F9213A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'SB'~&~	~&~'ACPU'~&~	~&~'24E6069F9214A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'SB'~&~	~&~'ACSP'~&~	~&~'24E6069F9215A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'SB'~&~	~&~'ACTF'~&~	~&~'24E6069F9216A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'SB'~&~	~&~'ACTG'~&~	~&~'24E6069F9217A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'SB'~&~	~&~'ADAF'~&~	~&~'24E6069F9218A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'SB'~&~	~&~'ADM'~&~	~&~'24E6069F9219A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
