HEADER[~&~	~&~ENTITY_AFLTN_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ENTITY_ID::VARCHAR~&~	~&~AFLTN_TYP_CD::VARCHAR~&~	~&~CAMPUS_CD::VARCHAR~&~	~&~DFLT_IND::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'KFS3873'~&~	~&~'KFS3873'~&~	~&~'1'~&~	~&~'KFS3873'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3874'~&~	~&~'KFS3874'~&~	~&~'1'~&~	~&~'KFS3874'~&~	~&~'STAFF'~&~	~&~'EA'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3875'~&~	~&~'KFS3875'~&~	~&~'1'~&~	~&~'KFS3875'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3876'~&~	~&~'KFS3876'~&~	~&~'1'~&~	~&~'KFS3876'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3877'~&~	~&~'KFS3877'~&~	~&~'1'~&~	~&~'KFS3877'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3878'~&~	~&~'KFS3878'~&~	~&~'1'~&~	~&~'KFS3878'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3879'~&~	~&~'KFS3879'~&~	~&~'1'~&~	~&~'KFS3879'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3880'~&~	~&~'KFS3880'~&~	~&~'1'~&~	~&~'KFS3880'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3881'~&~	~&~'KFS3881'~&~	~&~'1'~&~	~&~'KFS3881'~&~	~&~'FCLTY'~&~	~&~'EA'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3882'~&~	~&~'KFS3882'~&~	~&~'1'~&~	~&~'KFS3882'~&~	~&~'FCLTY'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3883'~&~	~&~'KFS3883'~&~	~&~'1'~&~	~&~'KFS3883'~&~	~&~'FCLTY'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3884'~&~	~&~'KFS3884'~&~	~&~'1'~&~	~&~'KFS3884'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3885'~&~	~&~'KFS3885'~&~	~&~'1'~&~	~&~'KFS3885'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3886'~&~	~&~'KFS3886'~&~	~&~'1'~&~	~&~'KFS3886'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3887'~&~	~&~'KFS3887'~&~	~&~'1'~&~	~&~'KFS3887'~&~	~&~'STAFF'~&~	~&~'EA'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3888'~&~	~&~'KFS3888'~&~	~&~'1'~&~	~&~'KFS3888'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3889'~&~	~&~'KFS3889'~&~	~&~'1'~&~	~&~'KFS3889'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3890'~&~	~&~'KFS3890'~&~	~&~'1'~&~	~&~'KFS3890'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3891'~&~	~&~'KFS3891'~&~	~&~'1'~&~	~&~'KFS3891'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3892'~&~	~&~'KFS3892'~&~	~&~'1'~&~	~&~'KFS3892'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3893'~&~	~&~'KFS3893'~&~	~&~'1'~&~	~&~'KFS3893'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3894'~&~	~&~'KFS3894'~&~	~&~'1'~&~	~&~'KFS3894'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3895'~&~	~&~'KFS3895'~&~	~&~'1'~&~	~&~'KFS3895'~&~	~&~'STAFF'~&~	~&~'KO'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3896'~&~	~&~'KFS3896'~&~	~&~'1'~&~	~&~'KFS3896'~&~	~&~'STAFF'~&~	~&~'SE'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3897'~&~	~&~'KFS3897'~&~	~&~'1'~&~	~&~'KFS3897'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3898'~&~	~&~'KFS3898'~&~	~&~'1'~&~	~&~'KFS3898'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3899'~&~	~&~'KFS3899'~&~	~&~'1'~&~	~&~'KFS3899'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3900'~&~	~&~'KFS3900'~&~	~&~'1'~&~	~&~'KFS3900'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3901'~&~	~&~'KFS3901'~&~	~&~'1'~&~	~&~'KFS3901'~&~	~&~'STAFF'~&~	~&~'EA'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3902'~&~	~&~'KFS3902'~&~	~&~'1'~&~	~&~'KFS3902'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3903'~&~	~&~'KFS3903'~&~	~&~'1'~&~	~&~'KFS3903'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3904'~&~	~&~'KFS3904'~&~	~&~'1'~&~	~&~'KFS3904'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3905'~&~	~&~'KFS3905'~&~	~&~'1'~&~	~&~'KFS3905'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3906'~&~	~&~'KFS3906'~&~	~&~'1'~&~	~&~'KFS3906'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3907'~&~	~&~'KFS3907'~&~	~&~'1'~&~	~&~'KFS3907'~&~	~&~'STAFF'~&~	~&~'EA'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3908'~&~	~&~'KFS3908'~&~	~&~'1'~&~	~&~'KFS3908'~&~	~&~'STAFF'~&~	~&~'KO'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3909'~&~	~&~'KFS3909'~&~	~&~'1'~&~	~&~'KFS3909'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3910'~&~	~&~'KFS3910'~&~	~&~'1'~&~	~&~'KFS3910'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3911'~&~	~&~'KFS3911'~&~	~&~'1'~&~	~&~'KFS3911'~&~	~&~'STAFF'~&~	~&~'EA'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3912'~&~	~&~'KFS3912'~&~	~&~'1'~&~	~&~'KFS3912'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3913'~&~	~&~'KFS3913'~&~	~&~'1'~&~	~&~'KFS3913'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3914'~&~	~&~'KFS3914'~&~	~&~'1'~&~	~&~'KFS3914'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3915'~&~	~&~'KFS3915'~&~	~&~'1'~&~	~&~'KFS3915'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3916'~&~	~&~'KFS3916'~&~	~&~'1'~&~	~&~'KFS3916'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3917'~&~	~&~'KFS3917'~&~	~&~'1'~&~	~&~'KFS3917'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3918'~&~	~&~'KFS3918'~&~	~&~'1'~&~	~&~'KFS3918'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3919'~&~	~&~'KFS3919'~&~	~&~'1'~&~	~&~'KFS3919'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3920'~&~	~&~'KFS3920'~&~	~&~'1'~&~	~&~'KFS3920'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3921'~&~	~&~'KFS3921'~&~	~&~'1'~&~	~&~'KFS3921'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3922'~&~	~&~'KFS3922'~&~	~&~'1'~&~	~&~'KFS3922'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3923'~&~	~&~'KFS3923'~&~	~&~'1'~&~	~&~'KFS3923'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3924'~&~	~&~'KFS3924'~&~	~&~'1'~&~	~&~'KFS3924'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3925'~&~	~&~'KFS3925'~&~	~&~'1'~&~	~&~'KFS3925'~&~	~&~'STAFF'~&~	~&~'EA'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3926'~&~	~&~'KFS3926'~&~	~&~'1'~&~	~&~'KFS3926'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3927'~&~	~&~'KFS3927'~&~	~&~'1'~&~	~&~'KFS3927'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3928'~&~	~&~'KFS3928'~&~	~&~'1'~&~	~&~'KFS3928'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3929'~&~	~&~'KFS3929'~&~	~&~'1'~&~	~&~'KFS3929'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3930'~&~	~&~'KFS3930'~&~	~&~'1'~&~	~&~'KFS3930'~&~	~&~'STAFF'~&~	~&~'EA'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3931'~&~	~&~'KFS3931'~&~	~&~'1'~&~	~&~'KFS3931'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3932'~&~	~&~'KFS3932'~&~	~&~'1'~&~	~&~'KFS3932'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3933'~&~	~&~'KFS3933'~&~	~&~'1'~&~	~&~'KFS3933'~&~	~&~'STAFF'~&~	~&~'KO'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3934'~&~	~&~'KFS3934'~&~	~&~'1'~&~	~&~'KFS3934'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3935'~&~	~&~'KFS3935'~&~	~&~'1'~&~	~&~'KFS3935'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3936'~&~	~&~'KFS3936'~&~	~&~'1'~&~	~&~'KFS3936'~&~	~&~'STAFF'~&~	~&~'EA'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3937'~&~	~&~'KFS3937'~&~	~&~'1'~&~	~&~'KFS3937'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3938'~&~	~&~'KFS3938'~&~	~&~'1'~&~	~&~'KFS3938'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3939'~&~	~&~'KFS3939'~&~	~&~'1'~&~	~&~'KFS3939'~&~	~&~'STAFF'~&~	~&~'SE'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3940'~&~	~&~'KFS3940'~&~	~&~'1'~&~	~&~'KFS3940'~&~	~&~'STAFF'~&~	~&~'EA'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3941'~&~	~&~'KFS3941'~&~	~&~'1'~&~	~&~'KFS3941'~&~	~&~'STAFF'~&~	~&~'EA'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3942'~&~	~&~'KFS3942'~&~	~&~'1'~&~	~&~'KFS3942'~&~	~&~'STAFF'~&~	~&~'SE'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3943'~&~	~&~'KFS3943'~&~	~&~'1'~&~	~&~'KFS3943'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3944'~&~	~&~'KFS3944'~&~	~&~'1'~&~	~&~'KFS3944'~&~	~&~'STAFF'~&~	~&~'EA'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3945'~&~	~&~'KFS3945'~&~	~&~'1'~&~	~&~'KFS3945'~&~	~&~'STAFF'~&~	~&~'EA'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3946'~&~	~&~'KFS3946'~&~	~&~'1'~&~	~&~'KFS3946'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3947'~&~	~&~'KFS3947'~&~	~&~'1'~&~	~&~'KFS3947'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3948'~&~	~&~'KFS3948'~&~	~&~'1'~&~	~&~'KFS3948'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3949'~&~	~&~'KFS3949'~&~	~&~'1'~&~	~&~'KFS3949'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3950'~&~	~&~'KFS3950'~&~	~&~'1'~&~	~&~'KFS3950'~&~	~&~'STAFF'~&~	~&~'NW'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3951'~&~	~&~'KFS3951'~&~	~&~'1'~&~	~&~'KFS3951'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3952'~&~	~&~'KFS3952'~&~	~&~'1'~&~	~&~'KFS3952'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3953'~&~	~&~'KFS3953'~&~	~&~'1'~&~	~&~'KFS3953'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3954'~&~	~&~'KFS3954'~&~	~&~'1'~&~	~&~'KFS3954'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3955'~&~	~&~'KFS3955'~&~	~&~'1'~&~	~&~'KFS3955'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3956'~&~	~&~'KFS3956'~&~	~&~'1'~&~	~&~'KFS3956'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3957'~&~	~&~'KFS3957'~&~	~&~'1'~&~	~&~'KFS3957'~&~	~&~'STAFF'~&~	~&~'SE'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3958'~&~	~&~'KFS3958'~&~	~&~'1'~&~	~&~'KFS3958'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3959'~&~	~&~'KFS3959'~&~	~&~'1'~&~	~&~'KFS3959'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3960'~&~	~&~'KFS3960'~&~	~&~'1'~&~	~&~'KFS3960'~&~	~&~'STAFF'~&~	~&~'SE'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3961'~&~	~&~'KFS3961'~&~	~&~'1'~&~	~&~'KFS3961'~&~	~&~'STAFF'~&~	~&~'KO'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3962'~&~	~&~'KFS3962'~&~	~&~'1'~&~	~&~'KFS3962'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3963'~&~	~&~'KFS3963'~&~	~&~'1'~&~	~&~'KFS3963'~&~	~&~'STAFF'~&~	~&~'SE'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3964'~&~	~&~'KFS3964'~&~	~&~'1'~&~	~&~'KFS3964'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3965'~&~	~&~'KFS3965'~&~	~&~'1'~&~	~&~'KFS3965'~&~	~&~'STAFF'~&~	~&~'NW'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3966'~&~	~&~'KFS3966'~&~	~&~'1'~&~	~&~'KFS3966'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3967'~&~	~&~'KFS3967'~&~	~&~'1'~&~	~&~'KFS3967'~&~	~&~'STAFF'~&~	~&~'SE'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3968'~&~	~&~'KFS3968'~&~	~&~'1'~&~	~&~'KFS3968'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3969'~&~	~&~'KFS3969'~&~	~&~'1'~&~	~&~'KFS3969'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3970'~&~	~&~'KFS3970'~&~	~&~'1'~&~	~&~'KFS3970'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3971'~&~	~&~'KFS3971'~&~	~&~'1'~&~	~&~'KFS3971'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3972'~&~	~&~'KFS3972'~&~	~&~'1'~&~	~&~'KFS3972'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3973'~&~	~&~'KFS3973'~&~	~&~'1'~&~	~&~'KFS3973'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3974'~&~	~&~'KFS3974'~&~	~&~'1'~&~	~&~'KFS3974'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3975'~&~	~&~'KFS3975'~&~	~&~'1'~&~	~&~'KFS3975'~&~	~&~'FCLTY'~&~	~&~'SE'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3976'~&~	~&~'KFS3976'~&~	~&~'1'~&~	~&~'KFS3976'~&~	~&~'FCLTY'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3977'~&~	~&~'KFS3977'~&~	~&~'1'~&~	~&~'KFS3977'~&~	~&~'FCLTY'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3978'~&~	~&~'KFS3978'~&~	~&~'1'~&~	~&~'KFS3978'~&~	~&~'STAFF'~&~	~&~'EA'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3979'~&~	~&~'KFS3979'~&~	~&~'1'~&~	~&~'KFS3979'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3980'~&~	~&~'KFS3980'~&~	~&~'1'~&~	~&~'KFS3980'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3981'~&~	~&~'KFS3981'~&~	~&~'1'~&~	~&~'KFS3981'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
