HEADER[~&~	~&~ENTITY_EMP_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ENTITY_ID::VARCHAR~&~	~&~ENTITY_AFLTN_ID::VARCHAR~&~	~&~EMP_STAT_CD::VARCHAR~&~	~&~EMP_TYP_CD::VARCHAR~&~	~&~BASE_SLRY_AMT::DECIMAL~&~	~&~PRMRY_IND::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~PRMRY_DEPT_CD::VARCHAR~&~	~&~EMP_ID::VARCHAR~&~	~&~EMP_REC_ID::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'KFS3760'~&~	~&~'KFS3760'~&~	~&~'1'~&~	~&~'KFS3760'~&~	~&~'KFS3760'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-FMOP'~&~	~&~'0000196082'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3761'~&~	~&~'KFS3761'~&~	~&~'1'~&~	~&~'KFS3761'~&~	~&~'KFS3761'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-SACT'~&~	~&~'0000196954'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3762'~&~	~&~'KFS3762'~&~	~&~'1'~&~	~&~'KFS3762'~&~	~&~'KFS3762'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-HUMM'~&~	~&~'0000197256'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3763'~&~	~&~'KFS3763'~&~	~&~'1'~&~	~&~'KFS3763'~&~	~&~'KFS3763'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BA-PARK'~&~	~&~'0000197632'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3764'~&~	~&~'KFS3764'~&~	~&~'1'~&~	~&~'KFS3764'~&~	~&~'KFS3764'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-RADY'~&~	~&~'0000197786'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3765'~&~	~&~'KFS3765'~&~	~&~'1'~&~	~&~'KFS3765'~&~	~&~'KFS3765'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-PSY'~&~	~&~'0000197985'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3766'~&~	~&~'KFS3766'~&~	~&~'1'~&~	~&~'KFS3766'~&~	~&~'KFS3766'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-OPTH'~&~	~&~'0000198078'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3767'~&~	~&~'KFS3767'~&~	~&~'1'~&~	~&~'KFS3767'~&~	~&~'KFS3767'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-SSER'~&~	~&~'0000198738'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3768'~&~	~&~'KFS3768'~&~	~&~'1'~&~	~&~'KFS3768'~&~	~&~'KFS3768'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-CENT'~&~	~&~'0000198827'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3769'~&~	~&~'KFS3769'~&~	~&~'1'~&~	~&~'KFS3769'~&~	~&~'KFS3769'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-INPR'~&~	~&~'0000199169'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3770'~&~	~&~'KFS3770'~&~	~&~'1'~&~	~&~'KFS3770'~&~	~&~'KFS3770'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-LAW'~&~	~&~'0000199199'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3771'~&~	~&~'KFS3771'~&~	~&~'1'~&~	~&~'KFS3771'~&~	~&~'KFS3771'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-COMR'~&~	~&~'0000199556'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3772'~&~	~&~'KFS3772'~&~	~&~'1'~&~	~&~'KFS3772'~&~	~&~'KFS3772'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-INTM'~&~	~&~'0000199845'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3773'~&~	~&~'KFS3773'~&~	~&~'1'~&~	~&~'KFS3773'~&~	~&~'KFS3773'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-LATS'~&~	~&~'0000199896'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3774'~&~	~&~'KFS3774'~&~	~&~'1'~&~	~&~'KFS3774'~&~	~&~'KFS3774'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-TREA'~&~	~&~'0000201982'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3775'~&~	~&~'KFS3775'~&~	~&~'1'~&~	~&~'KFS3775'~&~	~&~'KFS3775'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-NEPH'~&~	~&~'0000202201'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3776'~&~	~&~'KFS3776'~&~	~&~'1'~&~	~&~'KFS3776'~&~	~&~'KFS3776'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-VPIT'~&~	~&~'0000202278'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3777'~&~	~&~'KFS3777'~&~	~&~'1'~&~	~&~'KFS3777'~&~	~&~'KFS3777'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000202363'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3778'~&~	~&~'KFS3778'~&~	~&~'1'~&~	~&~'KFS3778'~&~	~&~'KFS3778'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-CPHR'~&~	~&~'0000202865'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3779'~&~	~&~'KFS3779'~&~	~&~'1'~&~	~&~'KFS3779'~&~	~&~'KFS3779'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-CARD'~&~	~&~'0000203441'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3780'~&~	~&~'KFS3780'~&~	~&~'1'~&~	~&~'KFS3780'~&~	~&~'KFS3780'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-UCOU'~&~	~&~'0000204196'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3781'~&~	~&~'KFS3781'~&~	~&~'1'~&~	~&~'KFS3781'~&~	~&~'KFS3781'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-HUFA'~&~	~&~'0000204422'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3782'~&~	~&~'KFS3782'~&~	~&~'1'~&~	~&~'KFS3782'~&~	~&~'KFS3782'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IA-PARK'~&~	~&~'0000205159'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3783'~&~	~&~'KFS3783'~&~	~&~'1'~&~	~&~'KFS3783'~&~	~&~'KFS3783'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-UDIV'~&~	~&~'0000205486'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3784'~&~	~&~'KFS3784'~&~	~&~'1'~&~	~&~'KFS3784'~&~	~&~'KFS3784'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BI'~&~	~&~'0000205572'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3785'~&~	~&~'KFS3785'~&~	~&~'1'~&~	~&~'KFS3785'~&~	~&~'KFS3785'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-FMOP'~&~	~&~'0000205690'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3786'~&~	~&~'KFS3786'~&~	~&~'1'~&~	~&~'KFS3786'~&~	~&~'KFS3786'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-TELC'~&~	~&~'0000205818'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3787'~&~	~&~'KFS3787'~&~	~&~'1'~&~	~&~'KFS3787'~&~	~&~'KFS3787'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SE-SE'~&~	~&~'0000205914'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3788'~&~	~&~'KFS3788'~&~	~&~'1'~&~	~&~'KFS3788'~&~	~&~'KFS3788'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~'0000206526'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3789'~&~	~&~'KFS3789'~&~	~&~'1'~&~	~&~'KFS3789'~&~	~&~'KFS3789'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-UROL'~&~	~&~'0000206708'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3790'~&~	~&~'KFS3790'~&~	~&~'1'~&~	~&~'KFS3790'~&~	~&~'KFS3790'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-PSY'~&~	~&~'0000207380'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3791'~&~	~&~'KFS3791'~&~	~&~'1'~&~	~&~'KFS3791'~&~	~&~'KFS3791'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-FMOP'~&~	~&~'0000207755'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3792'~&~	~&~'KFS3792'~&~	~&~'1'~&~	~&~'KFS3792'~&~	~&~'KFS3792'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-SPEA'~&~	~&~'0000208103'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3793'~&~	~&~'KFS3793'~&~	~&~'1'~&~	~&~'KFS3793'~&~	~&~'KFS3793'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SB-PLAC'~&~	~&~'0000208312'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3794'~&~	~&~'KFS3794'~&~	~&~'1'~&~	~&~'KFS3794'~&~	~&~'KFS3794'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-PBHL'~&~	~&~'0000208465'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3795'~&~	~&~'KFS3795'~&~	~&~'1'~&~	~&~'KFS3795'~&~	~&~'KFS3795'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-ACDS'~&~	~&~'0000208915'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3796'~&~	~&~'KFS3796'~&~	~&~'1'~&~	~&~'KFS3796'~&~	~&~'KFS3796'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SB-MSWK'~&~	~&~'0000208922'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3797'~&~	~&~'KFS3797'~&~	~&~'1'~&~	~&~'KFS3797'~&~	~&~'KFS3797'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-MUS'~&~	~&~'0000209065'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3798'~&~	~&~'KFS3798'~&~	~&~'1'~&~	~&~'KFS3798'~&~	~&~'KFS3798'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-OPTH'~&~	~&~'0000209329'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3799'~&~	~&~'KFS3799'~&~	~&~'1'~&~	~&~'KFS3799'~&~	~&~'KFS3799'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-BUSE'~&~	~&~'0000210435'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3800'~&~	~&~'KFS3800'~&~	~&~'1'~&~	~&~'KFS3800'~&~	~&~'KFS3800'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-GEOL'~&~	~&~'0000211489'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3801'~&~	~&~'KFS3801'~&~	~&~'1'~&~	~&~'KFS3801'~&~	~&~'KFS3801'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-PSY'~&~	~&~'0000212261'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3802'~&~	~&~'KFS3802'~&~	~&~'1'~&~	~&~'KFS3802'~&~	~&~'KFS3802'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SB-BURS'~&~	~&~'0000213003'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3803'~&~	~&~'KFS3803'~&~	~&~'1'~&~	~&~'KFS3803'~&~	~&~'KFS3803'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-VPIT'~&~	~&~'0000213081'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3804'~&~	~&~'KFS3804'~&~	~&~'1'~&~	~&~'KFS3804'~&~	~&~'KFS3804'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-VPIT'~&~	~&~'0000213101'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3805'~&~	~&~'KFS3805'~&~	~&~'1'~&~	~&~'KFS3805'~&~	~&~'KFS3805'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-LAWS'~&~	~&~'0000213624'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3806'~&~	~&~'KFS3806'~&~	~&~'1'~&~	~&~'KFS3806'~&~	~&~'KFS3806'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-PEDC'~&~	~&~'0000213814'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3807'~&~	~&~'KFS3807'~&~	~&~'1'~&~	~&~'KFS3807'~&~	~&~'KFS3807'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~'0000213949'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3808'~&~	~&~'KFS3808'~&~	~&~'1'~&~	~&~'KFS3808'~&~	~&~'KFS3808'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-RESG'~&~	~&~'0000214148'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3809'~&~	~&~'KFS3809'~&~	~&~'1'~&~	~&~'KFS3809'~&~	~&~'KFS3809'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-VPIT'~&~	~&~'0000214608'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3810'~&~	~&~'KFS3810'~&~	~&~'1'~&~	~&~'KFS3810'~&~	~&~'KFS3810'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-DMOT'~&~	~&~'0000214986'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3811'~&~	~&~'KFS3811'~&~	~&~'1'~&~	~&~'KFS3811'~&~	~&~'KFS3811'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-REGR'~&~	~&~'0000215049'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3812'~&~	~&~'KFS3812'~&~	~&~'1'~&~	~&~'KFS3812'~&~	~&~'KFS3812'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-ETEC'~&~	~&~'0000215207'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3813'~&~	~&~'KFS3813'~&~	~&~'1'~&~	~&~'KFS3813'~&~	~&~'KFS3813'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~'0000215396'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3814'~&~	~&~'KFS3814'~&~	~&~'1'~&~	~&~'KFS3814'~&~	~&~'KFS3814'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SE-ACCT'~&~	~&~'0000215706'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3815'~&~	~&~'KFS3815'~&~	~&~'1'~&~	~&~'KFS3815'~&~	~&~'KFS3815'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-PNEO'~&~	~&~'0000216049'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3816'~&~	~&~'KFS3816'~&~	~&~'1'~&~	~&~'KFS3816'~&~	~&~'KFS3816'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-BOOK'~&~	~&~'0000216872'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3817'~&~	~&~'KFS3817'~&~	~&~'1'~&~	~&~'KFS3817'~&~	~&~'KFS3817'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-INFO'~&~	~&~'0000217384'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3818'~&~	~&~'KFS3818'~&~	~&~'1'~&~	~&~'KFS3818'~&~	~&~'KFS3818'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'NW-EDUC'~&~	~&~'0000217432'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3819'~&~	~&~'KFS3819'~&~	~&~'1'~&~	~&~'KFS3819'~&~	~&~'KFS3819'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SE-ATHL'~&~	~&~'0000217601'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3820'~&~	~&~'KFS3820'~&~	~&~'1'~&~	~&~'KFS3820'~&~	~&~'KFS3820'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-REL'~&~	~&~'0000217675'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3821'~&~	~&~'KFS3821'~&~	~&~'1'~&~	~&~'KFS3821'~&~	~&~'KFS3821'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-PDCE'~&~	~&~'0000218119'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3822'~&~	~&~'KFS3822'~&~	~&~'1'~&~	~&~'KFS3822'~&~	~&~'KFS3822'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~'0000218230'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3823'~&~	~&~'KFS3823'~&~	~&~'1'~&~	~&~'KFS3823'~&~	~&~'KFS3823'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-PDVL'~&~	~&~'0000218391'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3824'~&~	~&~'KFS3824'~&~	~&~'1'~&~	~&~'KFS3824'~&~	~&~'KFS3824'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-RESG'~&~	~&~'0000218583'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3825'~&~	~&~'KFS3825'~&~	~&~'1'~&~	~&~'KFS3825'~&~	~&~'KFS3825'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'NW-CSER'~&~	~&~'0000218763'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3826'~&~	~&~'KFS3826'~&~	~&~'1'~&~	~&~'KFS3826'~&~	~&~'KFS3826'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~'0000219113'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3827'~&~	~&~'KFS3827'~&~	~&~'1'~&~	~&~'KFS3827'~&~	~&~'KFS3827'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SB-ACAD'~&~	~&~'0000219119'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3828'~&~	~&~'KFS3828'~&~	~&~'1'~&~	~&~'KFS3828'~&~	~&~'KFS3828'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-EDUC'~&~	~&~'0000219204'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3829'~&~	~&~'KFS3829'~&~	~&~'1'~&~	~&~'KFS3829'~&~	~&~'KFS3829'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-CHP'~&~	~&~'0000219463'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3830'~&~	~&~'KFS3830'~&~	~&~'1'~&~	~&~'KFS3830'~&~	~&~'KFS3830'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-SACT'~&~	~&~'0000219602'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3831'~&~	~&~'KFS3831'~&~	~&~'1'~&~	~&~'KFS3831'~&~	~&~'KFS3831'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-PSY'~&~	~&~'0000219965'~&~	~&~'1'~&~	~&~]RECORD
