HEADER[~&~	~&~PRNCPL_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~PRNCPL_NM::VARCHAR~&~	~&~ENTITY_ID::VARCHAR~&~	~&~PRNCPL_PSWD::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'5526807351'~&~	~&~'KFS5526807351'~&~	~&~'1'~&~	~&~'nscalvo'~&~	~&~'KFS3588'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5535209660'~&~	~&~'KFS5535209660'~&~	~&~'1'~&~	~&~'osmilo'~&~	~&~'KFS3650'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5535405928'~&~	~&~'KFS5535405928'~&~	~&~'1'~&~	~&~'ssclaudi'~&~	~&~'KFS3906'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5541103026'~&~	~&~'KFS5541103026'~&~	~&~'1'~&~	~&~'msbasham'~&~	~&~'KFS3541'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5541506375'~&~	~&~'KFS5541506375'~&~	~&~'1'~&~	~&~'ntharpe'~&~	~&~'KFS3548'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5546405401'~&~	~&~'KFS5546405401'~&~	~&~'1'~&~	~&~'kslemoin'~&~	~&~'KFS3741'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5557907664'~&~	~&~'KFS5557907664'~&~	~&~'1'~&~	~&~'rsmccull'~&~	~&~'KFS3161'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5558702729'~&~	~&~'KFS5558702729'~&~	~&~'1'~&~	~&~'dsmeehan'~&~	~&~'KFS3404'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5561408311'~&~	~&~'KFS5561408311'~&~	~&~'1'~&~	~&~'pcopenha'~&~	~&~'KFS2955'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5563807567'~&~	~&~'KFS5563807567'~&~	~&~'1'~&~	~&~'gtolle'~&~	~&~'KFS3762'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5564804827'~&~	~&~'KFS5564804827'~&~	~&~'1'~&~	~&~'jsdenman'~&~	~&~'KFS3213'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5566302804'~&~	~&~'KFS5566302804'~&~	~&~'1'~&~	~&~'jsuribe'~&~	~&~'KFS3323'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5566404040'~&~	~&~'KFS5566404040'~&~	~&~'1'~&~	~&~'ssstidha'~&~	~&~'KFS2809'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5576601733'~&~	~&~'KFS5576601733'~&~	~&~'1'~&~	~&~'jsali'~&~	~&~'KFS3723'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5589007124'~&~	~&~'KFS5589007124'~&~	~&~'1'~&~	~&~'msslushe'~&~	~&~'KFS3243'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5589307751'~&~	~&~'KFS5589307751'~&~	~&~'1'~&~	~&~'ssjacobo'~&~	~&~'KFS1075'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5594003018'~&~	~&~'KFS5594003018'~&~	~&~'1'~&~	~&~'lminter'~&~	~&~'KFS3020'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5594206387'~&~	~&~'KFS5594206387'~&~	~&~'1'~&~	~&~'bramer'~&~	~&~'KFS2976'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5598104606'~&~	~&~'KFS5598104606'~&~	~&~'1'~&~	~&~'asgilmer'~&~	~&~'KFS3003'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5598509810'~&~	~&~'KFS5598509810'~&~	~&~'1'~&~	~&~'nloeb'~&~	~&~'KFS3241'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5599000352'~&~	~&~'KFS5599000352'~&~	~&~'1'~&~	~&~'lmack'~&~	~&~'KFS3893'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5599001606'~&~	~&~'KFS5599001606'~&~	~&~'1'~&~	~&~'engel'~&~	~&~'KFS1041'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5601108543'~&~	~&~'KFS5601108543'~&~	~&~'1'~&~	~&~'linorthr'~&~	~&~'KFS3318'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5607503790'~&~	~&~'KFS5607503790'~&~	~&~'1'~&~	~&~'ttellez'~&~	~&~'KFS3969'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5610607857'~&~	~&~'KFS5610607857'~&~	~&~'1'~&~	~&~'ctbeckfo'~&~	~&~'KFS2656'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5614708043'~&~	~&~'KFS5614708043'~&~	~&~'1'~&~	~&~'jtlieb'~&~	~&~'KFS3802'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5614708900'~&~	~&~'KFS5614708900'~&~	~&~'1'~&~	~&~'jtnuss'~&~	~&~'KFS3181'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5621906847'~&~	~&~'KFS5621906847'~&~	~&~'1'~&~	~&~'parke'~&~	~&~'KFS2790'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5622705948'~&~	~&~'KFS5622705948'~&~	~&~'1'~&~	~&~'comcclus'~&~	~&~'KFS3701'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5627305015'~&~	~&~'KFS5627305015'~&~	~&~'1'~&~	~&~'ptvalent'~&~	~&~'KFS3886'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5630801602'~&~	~&~'KFS5630801602'~&~	~&~'1'~&~	~&~'cmcmulle'~&~	~&~'KFS3749'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5631302174'~&~	~&~'KFS5631302174'~&~	~&~'1'~&~	~&~'imixon'~&~	~&~'KFS2767'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5641904609'~&~	~&~'KFS5641904609'~&~	~&~'1'~&~	~&~'ptdaught'~&~	~&~'KFS1526'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5642104006'~&~	~&~'KFS5642104006'~&~	~&~'1'~&~	~&~'mancini'~&~	~&~'KFS2756'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5644206109'~&~	~&~'KFS5644206109'~&~	~&~'1'~&~	~&~'erodarte'~&~	~&~'KFS3124'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5652205916'~&~	~&~'KFS5652205916'~&~	~&~'1'~&~	~&~'jgrazian'~&~	~&~'KFS2960'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5653408083'~&~	~&~'KFS5653408083'~&~	~&~'1'~&~	~&~'atbailla'~&~	~&~'KFS3443'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5655408851'~&~	~&~'KFS5655408851'~&~	~&~'1'~&~	~&~'ctcampo'~&~	~&~'KFS2798'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5660204051'~&~	~&~'KFS5660204051'~&~	~&~'1'~&~	~&~'lholcomb'~&~	~&~'KFS3889'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5660602371'~&~	~&~'KFS5660602371'~&~	~&~'1'~&~	~&~'supton'~&~	~&~'KFS2587'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5666106211'~&~	~&~'KFS5666106211'~&~	~&~'1'~&~	~&~'ktmcphai'~&~	~&~'KFS3145'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5669408939'~&~	~&~'KFS5669408939'~&~	~&~'1'~&~	~&~'atencarn'~&~	~&~'KFS3742'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5672201534'~&~	~&~'KFS5672201534'~&~	~&~'1'~&~	~&~'hepps'~&~	~&~'KFS1482'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5674104312'~&~	~&~'KFS5674104312'~&~	~&~'1'~&~	~&~'ctforet'~&~	~&~'KFS3454'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5678308914'~&~	~&~'KFS5678308914'~&~	~&~'1'~&~	~&~'zkuehl'~&~	~&~'KFS3710'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5678802241'~&~	~&~'KFS5678802241'~&~	~&~'1'~&~	~&~'hsinglet'~&~	~&~'KFS1098'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5682002398'~&~	~&~'KFS5682002398'~&~	~&~'1'~&~	~&~'durbin'~&~	~&~'KFS1073'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5683305708'~&~	~&~'KFS5683305708'~&~	~&~'1'~&~	~&~'ktgourle'~&~	~&~'KFS3226'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5686203320'~&~	~&~'KFS5686203320'~&~	~&~'1'~&~	~&~'mpulido'~&~	~&~'KFS3425'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5689604619'~&~	~&~'KFS5689604619'~&~	~&~'1'~&~	~&~'jtstroup'~&~	~&~'KFS3001'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5691404828'~&~	~&~'KFS5691404828'~&~	~&~'1'~&~	~&~'ltchiu'~&~	~&~'KFS3378'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5694307882'~&~	~&~'KFS5694307882'~&~	~&~'1'~&~	~&~'nighting'~&~	~&~'KFS2901'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5703004918'~&~	~&~'KFS5703004918'~&~	~&~'1'~&~	~&~'mschramm'~&~	~&~'KFS3157'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5714106800'~&~	~&~'KFS5714106800'~&~	~&~'1'~&~	~&~'dumartin'~&~	~&~'KFS3770'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5716402724'~&~	~&~'KFS5716402724'~&~	~&~'1'~&~	~&~'jhavens'~&~	~&~'KFS4034'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5720209145'~&~	~&~'KFS5720209145'~&~	~&~'1'~&~	~&~'cdance'~&~	~&~'KFS3526'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5721404797'~&~	~&~'KFS5721404797'~&~	~&~'1'~&~	~&~'philips'~&~	~&~'KFS2885'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5725905238'~&~	~&~'KFS5725905238'~&~	~&~'1'~&~	~&~'lboswort'~&~	~&~'KFS3259'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5729300245'~&~	~&~'KFS5729300245'~&~	~&~'1'~&~	~&~'day'~&~	~&~'KFS2807'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5740007891'~&~	~&~'KFS5740007891'~&~	~&~'1'~&~	~&~'bumaxson'~&~	~&~'KFS3951'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5748808825'~&~	~&~'KFS5748808825'~&~	~&~'1'~&~	~&~'cjeanbap'~&~	~&~'KFS3533'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5749406689'~&~	~&~'KFS5749406689'~&~	~&~'1'~&~	~&~'mceacher'~&~	~&~'KFS1029'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5750603189'~&~	~&~'KFS5750603189'~&~	~&~'1'~&~	~&~'mflander'~&~	~&~'KFS3415'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5751603865'~&~	~&~'KFS5751603865'~&~	~&~'1'~&~	~&~'arriaga'~&~	~&~'KFS1086'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5752908620'~&~	~&~'KFS5752908620'~&~	~&~'1'~&~	~&~'eurainer'~&~	~&~'KFS3801'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5754604266'~&~	~&~'KFS5754604266'~&~	~&~'1'~&~	~&~'kloera'~&~	~&~'KFS2931'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5755900139'~&~	~&~'KFS5755900139'~&~	~&~'1'~&~	~&~'audixon'~&~	~&~'KFS2912'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5758507907'~&~	~&~'KFS5758507907'~&~	~&~'1'~&~	~&~'fufreder'~&~	~&~'KFS3539'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5759504722'~&~	~&~'KFS5759504722'~&~	~&~'1'~&~	~&~'cknotts'~&~	~&~'KFS3044'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5771807326'~&~	~&~'KFS5771807326'~&~	~&~'1'~&~	~&~'eukasten'~&~	~&~'KFS3606'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5776103043'~&~	~&~'KFS5776103043'~&~	~&~'1'~&~	~&~'clancy'~&~	~&~'KFS2584'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5778107441'~&~	~&~'KFS5778107441'~&~	~&~'1'~&~	~&~'earenas'~&~	~&~'KFS3153'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5779506654'~&~	~&~'KFS5779506654'~&~	~&~'1'~&~	~&~'gendicot'~&~	~&~'KFS2869'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5785104639'~&~	~&~'KFS5785104639'~&~	~&~'1'~&~	~&~'mroundtr'~&~	~&~'KFS3549'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5788201508'~&~	~&~'KFS5788201508'~&~	~&~'1'~&~	~&~'kukay'~&~	~&~'KFS2344'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5789807604'~&~	~&~'KFS5789807604'~&~	~&~'1'~&~	~&~'auhuth'~&~	~&~'KFS3642'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5790902739'~&~	~&~'KFS5790902739'~&~	~&~'1'~&~	~&~'nbuford'~&~	~&~'KFS3458'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5796405373'~&~	~&~'KFS5796405373'~&~	~&~'1'~&~	~&~'tudeange'~&~	~&~'KFS3911'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5797507352'~&~	~&~'KFS5797507352'~&~	~&~'1'~&~	~&~'byerly'~&~	~&~'KFS1864'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5799701976'~&~	~&~'KFS5799701976'~&~	~&~'1'~&~	~&~'iboudrea'~&~	~&~'KFS3693'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5801103380'~&~	~&~'KFS5801103380'~&~	~&~'1'~&~	~&~'lvchisol'~&~	~&~'KFS3950'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5801508274'~&~	~&~'KFS5801508274'~&~	~&~'1'~&~	~&~'hvmarte'~&~	~&~'KFS3335'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5807508729'~&~	~&~'KFS5807508729'~&~	~&~'1'~&~	~&~'tislas'~&~	~&~'KFS3112'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5811904314'~&~	~&~'KFS5811904314'~&~	~&~'1'~&~	~&~'sfife'~&~	~&~'KFS2882'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5815402801'~&~	~&~'KFS5815402801'~&~	~&~'1'~&~	~&~'mvcintro'~&~	~&~'KFS3528'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5815608065'~&~	~&~'KFS5815608065'~&~	~&~'1'~&~	~&~'bdoney'~&~	~&~'KFS3382'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5822209974'~&~	~&~'KFS5822209974'~&~	~&~'1'~&~	~&~'dflickin'~&~	~&~'KFS3394'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5822600575'~&~	~&~'KFS5822600575'~&~	~&~'1'~&~	~&~'mvwhiteh'~&~	~&~'KFS3919'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5834605317'~&~	~&~'KFS5834605317'~&~	~&~'1'~&~	~&~'oblood'~&~	~&~'KFS1025'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5838306122'~&~	~&~'KFS5838306122'~&~	~&~'1'~&~	~&~'ehyder'~&~	~&~'KFS3223'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5840802300'~&~	~&~'KFS5840802300'~&~	~&~'1'~&~	~&~'mvliu'~&~	~&~'KFS3115'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5840806578'~&~	~&~'KFS5840806578'~&~	~&~'1'~&~	~&~'mserra'~&~	~&~'KFS2854'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5846500376'~&~	~&~'KFS5846500376'~&~	~&~'1'~&~	~&~'potter'~&~	~&~'KFS2835'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5852509909'~&~	~&~'KFS5852509909'~&~	~&~'1'~&~	~&~'rrunkle'~&~	~&~'KFS3623'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5870509419'~&~	~&~'KFS5870509419'~&~	~&~'1'~&~	~&~'mvmiceli'~&~	~&~'KFS3221'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5873409408'~&~	~&~'KFS5873409408'~&~	~&~'1'~&~	~&~'lplemmon'~&~	~&~'KFS2884'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5876509454'~&~	~&~'KFS5876509454'~&~	~&~'1'~&~	~&~'sessary'~&~	~&~'KFS3972'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5877408321'~&~	~&~'KFS5877408321'~&~	~&~'1'~&~	~&~'bvbrenne'~&~	~&~'KFS3838'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5879307396'~&~	~&~'KFS5879307396'~&~	~&~'1'~&~	~&~'lvlinebe'~&~	~&~'KFS3263'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5885006333'~&~	~&~'KFS5885006333'~&~	~&~'1'~&~	~&~'cwendel'~&~	~&~'KFS3205'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5901400346'~&~	~&~'KFS5901400346'~&~	~&~'1'~&~	~&~'bwburges'~&~	~&~'KFS3732'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5905401470'~&~	~&~'KFS5905401470'~&~	~&~'1'~&~	~&~'ttoney'~&~	~&~'KFS1110'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5914204036'~&~	~&~'KFS5914204036'~&~	~&~'1'~&~	~&~'awautry'~&~	~&~'KFS3720'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5917508140'~&~	~&~'KFS5917508140'~&~	~&~'1'~&~	~&~'agarry'~&~	~&~'KFS3351'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5918604591'~&~	~&~'KFS5918604591'~&~	~&~'1'~&~	~&~'hschrein'~&~	~&~'KFS3840'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5919702911'~&~	~&~'KFS5919702911'~&~	~&~'1'~&~	~&~'swdunnin'~&~	~&~'KFS3495'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5925801181'~&~	~&~'KFS5925801181'~&~	~&~'1'~&~	~&~'mcrow'~&~	~&~'KFS3832'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5927407565'~&~	~&~'KFS5927407565'~&~	~&~'1'~&~	~&~'nwviolet'~&~	~&~'KFS3338'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5934406882'~&~	~&~'KFS5934406882'~&~	~&~'1'~&~	~&~'fbranton'~&~	~&~'KFS3258'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5949304259'~&~	~&~'KFS5949304259'~&~	~&~'1'~&~	~&~'mwampler'~&~	~&~'KFS2968'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5951409987'~&~	~&~'KFS5951409987'~&~	~&~'1'~&~	~&~'fcurrey'~&~	~&~'KFS4002'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5960108774'~&~	~&~'KFS5960108774'~&~	~&~'1'~&~	~&~'mwwilkey'~&~	~&~'KFS2412'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5963804650'~&~	~&~'KFS5963804650'~&~	~&~'1'~&~	~&~'gdonato'~&~	~&~'KFS3846'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5965907037'~&~	~&~'KFS5965907037'~&~	~&~'1'~&~	~&~'gcurrin'~&~	~&~'KFS3527'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5967802348'~&~	~&~'KFS5967802348'~&~	~&~'1'~&~	~&~'cwwagone'~&~	~&~'KFS2949'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5969106553'~&~	~&~'KFS5969106553'~&~	~&~'1'~&~	~&~'sderry'~&~	~&~'KFS3088'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5969905212'~&~	~&~'KFS5969905212'~&~	~&~'1'~&~	~&~'wwyager'~&~	~&~'KFS3711'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5989900763'~&~	~&~'KFS5989900763'~&~	~&~'1'~&~	~&~'jwchurch'~&~	~&~'KFS2823'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'5996003203'~&~	~&~'KFS5996003203'~&~	~&~'1'~&~	~&~'rwporter'~&~	~&~'KFS2897'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
