HEADER[~&~	~&~CUST_NBR::VARCHAR~&~	~&~CUST_ADDR_ID::DECIMAL~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~CUST_ADDR_NM::VARCHAR~&~	~&~CUST_LINE_1_ADDR::VARCHAR~&~	~&~CUST_LINE_2_ADDR::VARCHAR~&~	~&~CUST_CITY_NM::VARCHAR~&~	~&~CUST_STATE_CD::VARCHAR~&~	~&~CUST_ZIP_CD::VARCHAR~&~	~&~CUST_CNTRY_CD::VARCHAR~&~	~&~CUST_ADDR_INTL_PROV_NM::VARCHAR~&~	~&~CUST_INTL_MAIL_CD::VARCHAR~&~	~&~CUST_EMAIL_ADDR::VARCHAR~&~	~&~CUST_ADDR_TYPE_CD::VARCHAR~&~	~&~CUST_ADDR_END_DT::TIMESTAMP~&~	~&~INV_TMPLT_CD::VARCHAR~&~	~&~COPIES_TO_PRINT_QTY::DECIMAL~&~	~&~INV_TRNS_MTHD_CD::VARCHAR~&~	~&~ENV_TO_PRINT_QTY::DECIMAL~&~	~&~]HEADER
RECORD[~&~	~&~'PRO4869'~&~	~&~'4369'~&~	~&~'48A7ED7FBF4FFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PUTNAM COMPANY'~&~	~&~'100161 MAIN STREET'~&~	~&~'PO BOX 87P'~&~	~&~'MASON'~&~	~&~'OH'~&~	~&~'45040-8006'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO4869'~&~	~&~'4370'~&~	~&~'48A7ED7FBF50FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PUTNAM COMPANY'~&~	~&~'100162 MAIN STREET'~&~	~&~'BOX 88P'~&~	~&~'MASON,'~&~	~&~'OH'~&~	~&~'45040-8006'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO4869'~&~	~&~'4371'~&~	~&~'48A7ED7FBF51FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PUTNAM COMPANY'~&~	~&~'100163 MAIN STREET'~&~	~&~'SUITE 89P'~&~	~&~NULL~&~	~&~'NC'~&~	~&~'27214'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO4869'~&~	~&~'4372'~&~	~&~'48A7ED7FBF52FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PUTNAM COMPANY'~&~	~&~'100164 MAIN STREET'~&~	~&~'SUITE 90P'~&~	~&~'CINCINNATI'~&~	~&~'OH'~&~	~&~'45241-2422'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO4869'~&~	~&~'4373'~&~	~&~'48A7ED7FBF53FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PUTNAM COMPANY'~&~	~&~'100165 MAIN STREET'~&~	~&~'SUITE 91P'~&~	~&~'CINCINNATI'~&~	~&~'OH'~&~	~&~'45242'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO4869'~&~	~&~'4374'~&~	~&~'48A7ED7FBF54FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PUTNAM COMPANY'~&~	~&~'100166 MAIN STREET'~&~	~&~'SUITE 92P'~&~	~&~'MASON,'~&~	~&~'OH'~&~	~&~'45040-9462'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO4869'~&~	~&~'4375'~&~	~&~'48A7ED7FBF55FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PUTNAM COMPANY'~&~	~&~'100167 MAIN STREET'~&~	~&~NULL~&~	~&~'MASON'~&~	~&~'OH'~&~	~&~'45040'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO4869'~&~	~&~'4376'~&~	~&~'48A7ED7FBF56FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PUTNAM COMPANY'~&~	~&~'100168 MAIN STREET'~&~	~&~'SUITE 93P'~&~	~&~'UK'~&~	~&~NULL~&~	~&~NULL~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO4869'~&~	~&~'4377'~&~	~&~'48A7ED7FBF67FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PUTNAM COMPANY'~&~	~&~'100185 MAIN STREET'~&~	~&~'SUITE 104P'~&~	~&~'CINCINNATI'~&~	~&~'OH'~&~	~&~'45252'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO4869'~&~	~&~'4378'~&~	~&~'48A7ED7FBF98FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PUTNAM COMPANY'~&~	~&~'100234 MAIN STREET'~&~	~&~'PO BOX 130P'~&~	~&~'NE270YQ UNITED KINGDOM'~&~	~&~NULL~&~	~&~NULL~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO4869'~&~	~&~'4379'~&~	~&~'48A7ED7FBF9AFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PUTNAM COMPANY'~&~	~&~'100236 MAIN STREET'~&~	~&~'BOX 132P'~&~	~&~'CINCINNATI,'~&~	~&~'OH'~&~	~&~'45201'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO4869'~&~	~&~'4380'~&~	~&~'48A7ED7FBFB8FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PUTNAM COMPANY'~&~	~&~'100266 MAIN STREET'~&~	~&~'SUITE 144P'~&~	~&~'MASON'~&~	~&~'OH'~&~	~&~'45040'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO4869'~&~	~&~'4381'~&~	~&~'48A7ED7FBFC6FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PUTNAM COMPANY'~&~	~&~'100280 MAIN STREET'~&~	~&~NULL~&~	~&~'CINCINNATI'~&~	~&~'OH'~&~	~&~'45201'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO4869'~&~	~&~'4382'~&~	~&~'48A7ED7FC00EFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PUTNAM COMPANY'~&~	~&~'100352 MAIN STREET'~&~	~&~'SUITE 184P'~&~	~&~'CINCINNATI'~&~	~&~'OH'~&~	~&~'45201-0599'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO4869'~&~	~&~'4383'~&~	~&~'48A7ED7FC06BFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PUTNAM COMPANY'~&~	~&~'100445 MAIN STREET'~&~	~&~'SUITE 239P'~&~	~&~'CINCINNATI'~&~	~&~'OH'~&~	~&~'45202'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO4869'~&~	~&~'4384'~&~	~&~'48A7ED7FC0C8FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PUTNAM COMPANY'~&~	~&~'100538 MAIN STREET'~&~	~&~'SUITE 281P'~&~	~&~'MASON'~&~	~&~'OH'~&~	~&~'45040-9462'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO4869'~&~	~&~'4385'~&~	~&~'48A7ED7FC0F2FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PUTNAM COMPANY'~&~	~&~'100580 MAIN STREET'~&~	~&~'BOX 303P'~&~	~&~'CINCINNATI'~&~	~&~'OH'~&~	~&~'45240'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO4869'~&~	~&~'4386'~&~	~&~'48A7ED7FC121FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PUTNAM COMPANY'~&~	~&~'100627 MAIN STREET'~&~	~&~NULL~&~	~&~'CINCINNATI'~&~	~&~'OH'~&~	~&~'45241'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO4869'~&~	~&~'4387'~&~	~&~'48A7ED7FC1A3FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PUTNAM COMPANY'~&~	~&~'100757 MAIN STREET'~&~	~&~'SUITE 393P'~&~	~&~'CINCINNATI'~&~	~&~'OH'~&~	~&~'45217'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO4869'~&~	~&~'4388'~&~	~&~'48A7ED7FC1A9FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PUTNAM COMPANY'~&~	~&~'100763 MAIN STREET'~&~	~&~'BOX 397P'~&~	~&~'CINCINNATI'~&~	~&~'OH'~&~	~&~'45202'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'QUA23614'~&~	~&~'1'~&~	~&~'48A7ED7FC28BFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'TSAI CORPORATION'~&~	~&~'100989 MAIN STREET'~&~	~&~NULL~&~	~&~'SUSSEX'~&~	~&~'WI'~&~	~&~'53089'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'QUI17407'~&~	~&~'1'~&~	~&~'48A7ED7FC00CFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'BEEBE CORPORATION'~&~	~&~'100350 MAIN STREET'~&~	~&~NULL~&~	~&~'LIVONIA'~&~	~&~'MI'~&~	~&~'48152'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'REH21462'~&~	~&~'1'~&~	~&~'48A7ED7FC1D9FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'CALABRO COMPANY'~&~	~&~'100811 MAIN STREET'~&~	~&~NULL~&~	~&~'LOS ANGELES'~&~	~&~'CA'~&~	~&~'90023'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'REL23333'~&~	~&~'1'~&~	~&~'48A7ED7FC247FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MENARD CORPORATION'~&~	~&~'100921 MAIN STREET'~&~	~&~NULL~&~	~&~'ST LOUIS'~&~	~&~'MO'~&~	~&~'63114'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'REV23537'~&~	~&~'1'~&~	~&~'48A7ED7FC286FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'BOEHM GROUP'~&~	~&~'100984 MAIN STREET'~&~	~&~NULL~&~	~&~'CHICAGO'~&~	~&~'IL'~&~	~&~'60610'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ROB17419'~&~	~&~'1'~&~	~&~'48A7ED7FC014FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'KLINGENSMITH COMPANY'~&~	~&~'100358 MAIN STREET'~&~	~&~NULL~&~	~&~'MILWAUKEE'~&~	~&~'WI'~&~	~&~'53202'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ROB17419'~&~	~&~'2'~&~	~&~'48A7ED7FC024FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'KLINGENSMITH COMPANY'~&~	~&~'100374 MAIN STREET'~&~	~&~'SUITE 194K'~&~	~&~'CHICAGO'~&~	~&~'IL'~&~	~&~'60606'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ROB20116'~&~	~&~'1'~&~	~&~'48A7ED7FC128FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'WHITELEY CORPORATION'~&~	~&~'100634 MAIN STREET'~&~	~&~NULL~&~	~&~'SOUTH BEND'~&~	~&~'IN'~&~	~&~'46628'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ROB20116'~&~	~&~'2'~&~	~&~'48A7ED7FC17CFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'WHITELEY CORPORATION'~&~	~&~'100718 MAIN STREET'~&~	~&~NULL~&~	~&~'FARMINGTON HILLS'~&~	~&~'MI'~&~	~&~'48331'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ROL12643'~&~	~&~'1'~&~	~&~'48A7ED7FBF8DFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ESQUIBEL CORPORATION'~&~	~&~'100223 MAIN STREET'~&~	~&~'PO BOX 126E'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'462060420'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ROL12643'~&~	~&~'2'~&~	~&~'48A7ED7FBF9BFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ESQUIBEL CORPORATION'~&~	~&~'100237 MAIN STREET'~&~	~&~'SUITE 133E'~&~	~&~'INDIANAPOLIS,'~&~	~&~'IN'~&~	~&~'46241'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ROL12643'~&~	~&~'3'~&~	~&~'48A7ED7FBFF2FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ESQUIBEL CORPORATION'~&~	~&~'100324 MAIN STREET'~&~	~&~'SUITE 173E'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46206'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ROL12643'~&~	~&~'4'~&~	~&~'48A7ED7FC009FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ESQUIBEL CORPORATION'~&~	~&~'100347 MAIN STREET'~&~	~&~NULL~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46241'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ROL12643'~&~	~&~'5'~&~	~&~'48A7ED7FC032FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ESQUIBEL CORPORATION'~&~	~&~'100388 MAIN STREET'~&~	~&~'SUITE 205E'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46206'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ROL12643'~&~	~&~'6'~&~	~&~'48A7ED7FC099FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ESQUIBEL CORPORATION'~&~	~&~'100491 MAIN STREET'~&~	~&~'SUITE 266E'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46206-0420'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ROL12643'~&~	~&~'7'~&~	~&~'48A7ED7FC0A0FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ESQUIBEL CORPORATION'~&~	~&~'100498 MAIN STREET'~&~	~&~'SUITE 267E'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46241'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ROL12643'~&~	~&~'8'~&~	~&~'48A7ED7FC146FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ESQUIBEL CORPORATION'~&~	~&~'100664 MAIN STREET'~&~	~&~'SUITE 338E'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46206-4020'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ROL12643'~&~	~&~'9'~&~	~&~'48A7ED7FC17BFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ESQUIBEL CORPORATION'~&~	~&~'100717 MAIN STREET'~&~	~&~'SUITE 370E'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46206'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ROL12643'~&~	~&~'10'~&~	~&~'48A7ED7FC227FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ESQUIBEL CORPORATION'~&~	~&~'100889 MAIN STREET'~&~	~&~'PO BOX 453E'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46206-0420'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ROO23611'~&~	~&~'1'~&~	~&~'48A7ED7FC290FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'BAYLOR CORPORATION'~&~	~&~'100994 MAIN STREET'~&~	~&~NULL~&~	~&~'LIVONIA'~&~	~&~'MI'~&~	~&~'48150'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ROQ21099'~&~	~&~'1'~&~	~&~'48A7ED7FC17AFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'TOON CORPORATION'~&~	~&~'100716 MAIN STREET'~&~	~&~'PO BOX 369T'~&~	~&~'KEOKUK'~&~	~&~'IA'~&~	~&~'52632'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'RSM19742'~&~	~&~'1'~&~	~&~'48A7ED7FC110FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'COLLINS CORPORATION'~&~	~&~'100610 MAIN STREET'~&~	~&~'SUITE 313C'~&~	~&~'CHICAGO'~&~	~&~'IL'~&~	~&~'60606'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'RSM19742'~&~	~&~'2'~&~	~&~'48A7ED7FC1E6FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'COLLINS CORPORATION'~&~	~&~'100824 MAIN STREET'~&~	~&~'SUITE 423C'~&~	~&~'ELKHART'~&~	~&~'IN'~&~	~&~'465163202'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'RSM19742'~&~	~&~'3'~&~	~&~'48A7ED7FC236FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'COLLINS CORPORATION'~&~	~&~'100904 MAIN STREET'~&~	~&~NULL~&~	~&~'ELKHART'~&~	~&~'IN'~&~	~&~'46516'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'RUB21267'~&~	~&~'1'~&~	~&~'48A7ED7FC1B1FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'TALKINGTON CORPORATION'~&~	~&~'100771 MAIN STREET'~&~	~&~NULL~&~	~&~'ST LOUIS'~&~	~&~'MO'~&~	~&~'63105'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'RYA21228'~&~	~&~'1'~&~	~&~'48A7ED7FC19DFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ALMARAZ COMPANY'~&~	~&~'100751 MAIN STREET'~&~	~&~'FLOOR 391A'~&~	~&~'DALLAS'~&~	~&~'TX'~&~	~&~'75240'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'RYD21100'~&~	~&~'1'~&~	~&~'48A7ED7FC179FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'UPTON SYSTEMS'~&~	~&~'100715 MAIN STREET'~&~	~&~NULL~&~	~&~'MIAMI'~&~	~&~'FL'~&~	~&~'33178'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'SAM21270'~&~	~&~'1'~&~	~&~'48A7ED7FC1ADFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MORSE CORPORATION'~&~	~&~'100767 MAIN STREET'~&~	~&~NULL~&~	~&~'ELLETTSVILLE'~&~	~&~'IN'~&~	~&~'47429'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
